,city,lat,lon,Walking Score,Address
609,Philadelphia,39.9145,-75.11330000000001,53,741 Fairview Street Philadelphia
610,Philadelphia,39.9145,-75.11040000000001,60,903 Fairview Street Philadelphia
611,Philadelphia,39.9145,-75.1075,57,1001 Fairview Street Philadelphia
612,Philadelphia,39.9171,-75.25250000000001,64,321 Main Street Philadelphia
613,Philadelphia,39.9171,-75.2496,64,9 Damons Lane Philadelphia
614,Philadelphia,39.9171,-75.2467,67,1766 Cobbs Creek Parkway Philadelphia
615,Philadelphia,39.9171,-75.24380000000001,65,7242 Paschall Avenue Philadelphia
616,Philadelphia,39.9171,-75.24090000000001,67,7115 Grays Avenue Philadelphia
617,Philadelphia,39.9171,-75.23800000000001,73,7012 Reedland Street Philadelphia
618,Philadelphia,39.9171,-75.2351,73,6901 Buist Avenue Philadelphia
619,Philadelphia,39.9171,-75.2322,66,2652 South 68th Street Philadelphia
620,Philadelphia,39.9171,-75.22930000000001,56,WQ8C+R7 Philadelphia Philadelphia
621,Philadelphia,39.9171,-75.22640000000001,56,2945 South 66th Street Philadelphia
622,Philadelphia,39.9171,-75.2235,48,6500 Eastwick Avenue Philadelphia
623,Philadelphia,39.9171,-75.2206,34,6439 Passyunk Avenue Philadelphia
624,Philadelphia,39.9171,-75.21770000000001,32,6319 Passyunk Avenue Philadelphia
625,Philadelphia,39.9171,-75.21480000000001,23,6299 Passyunk Avenue Philadelphia
626,Philadelphia,39.9171,-75.2119,19,6130 Passyunk Avenue Philadelphia
627,Philadelphia,39.9171,-75.209,18,6100 Passyunk Avenue Philadelphia
628,Philadelphia,39.9171,-75.2061,17,3101 Passyunk Avenue Philadelphia
629,Philadelphia,39.9171,-75.20320000000001,15,Schuylkill Avenue South Philadelphia West Philadelphia
630,Philadelphia,39.9171,-75.20030000000001,12,Schuylkill Avenue South Philadelphia West Philadelphia
631,Philadelphia,39.9171,-75.1974,17,3144 West Passyunk Avenue Philadelphia
632,Philadelphia,39.9171,-75.1945,21,83 South 26th Street Philadelphia
633,Philadelphia,39.9171,-75.19160000000001,51,85 South 26th Street Philadelphia
634,Philadelphia,39.9171,-75.18870000000001,67,Philadelphia South Philadelphia West Philadelphia
635,Philadelphia,39.9171,-75.1858,80,WR87+RM Philadelphia Philadelphia
636,Philadelphia,39.9171,-75.1829,85,2810 South 20th Street Philadelphia
637,Philadelphia,39.9171,-75.18,87,1901 Johnston Street Philadelphia
638,Philadelphia,39.9171,-75.17710000000001,88,2712 South Colorado Street Philadelphia
639,Philadelphia,39.9171,-75.17420000000001,89,1564-1532 Oregon Avenue Philadelphia
640,Philadelphia,39.9171,-75.1713,90,Oregon Station South Philadelphia East Philadelphia
641,Philadelphia,39.9171,-75.1684,90,2627s South Iseminger Street Philadelphia
642,Philadelphia,39.9171,-75.16550000000001,89,WR8M+RR Philadelphia Philadelphia
643,Philadelphia,39.9171,-75.16260000000001,88,9th St & Shunk St Lower Moyamensing Philadelphia
644,Philadelphia,39.9171,-75.1597,88,2537 South Beulah Street Philadelphia
645,Philadelphia,39.9171,-75.1568,88,2521 South Reese Street Philadelphia
646,Philadelphia,39.9171,-75.15390000000001,87,340W West Porter Street Philadelphia
647,Philadelphia,39.9171,-75.15100000000001,87,153 West Porter Street Philadelphia
648,Philadelphia,39.9171,-75.14810000000001,84,2409 South Water Street Philadelphia
649,Philadelphia,39.9171,-75.1452,74,2400 Weccacoe Avenue Philadelphia
650,Philadelphia,39.9171,-75.1423,47,5755 Turnwood Ct Philadelphia
651,Philadelphia,39.9171,-75.13940000000001,42,2250 South Christopher Columbus Boulevard Philadelphia
652,Philadelphia,39.9171,-75.13650000000001,34,2401 South Christopher Columbus Boulevard Philadelphia
653,Philadelphia,39.9171,-75.1336,20,Pier 82 Philadelphia Philadelphia
654,Philadelphia,39.9171,-75.1307,12,Jefferson Street Waterfront South Philadelphia
655,Philadelphia,39.9171,-75.12780000000001,11,300 Jefferson Street Philadelphia
656,Philadelphia,39.9171,-75.12490000000001,17,300 Jefferson Street Philadelphia
657,Philadelphia,39.9171,-75.122,32,2500 Broadway Philadelphia
658,Philadelphia,39.9171,-75.1191,37,2210 Broadway Philadelphia
659,Philadelphia,39.9171,-75.1162,52,602 Ware Street Philadelphia
660,Philadelphia,39.9171,-75.11330000000001,55,712 Ware Street Philadelphia
661,Philadelphia,39.9171,-75.11040000000001,61,2158 South 9th Street Philadelphia
662,Philadelphia,39.9171,-75.1075,59,2137 Mulford Street Philadelphia
663,Philadelphia,39.9197,-75.25250000000001,54,426 Shetland Road Philadelphia
664,Philadelphia,39.9197,-75.2496,40,226 North 2nd Street Philadelphia
665,Philadelphia,39.9197,-75.2467,58,7221 Rural Lane Philadelphia
666,Philadelphia,39.9197,-75.24380000000001,65,7110 Yocum Street Philadelphia
667,Philadelphia,39.9197,-75.24090000000001,71,2230 South 70th Street Philadelphia
668,Philadelphia,39.9197,-75.23800000000001,68,6901 Linmore Avenue Philadelphia
669,Philadelphia,39.9197,-75.2351,72,2500 South 68th Street Philadelphia
670,Philadelphia,39.9197,-75.2322,71,2528-32 South 67th Street Philadelphia
671,Philadelphia,39.9197,-75.22930000000001,67,WQ9C+V7 Philadelphia Philadelphia
672,Philadelphia,39.9197,-75.22640000000001,71,WQ9F+VC Philadelphia Philadelphia
673,Philadelphia,39.9197,-75.2235,48,2835 South 64th Street Philadelphia
674,Philadelphia,39.9197,-75.2206,43,48 South 61st Street Philadelphia
675,Philadelphia,39.9197,-75.21770000000001,25,3020 South 61st Street Philadelphia
676,Philadelphia,39.9197,-75.21480000000001,20,3222-44 South 61st Street Philadelphia
677,Philadelphia,39.9197,-75.2119,20,3401 South 61st Street Philadelphia
678,Philadelphia,39.9197,-75.209,19,6039 Passyunk Avenue Philadelphia
679,Philadelphia,39.9197,-75.2061,22,6039 Passyunk Avenue Philadelphia
680,Philadelphia,39.9197,-75.20320000000001,26,West Passyunk Avenue Southwest Philadelphia Philadelphia
681,Philadelphia,39.9197,-75.20030000000001,27,3144 West Passyunk Avenue Philadelphia
682,Philadelphia,39.9197,-75.1974,32,WR93+V2 Philadelphia Philadelphia
683,Philadelphia,39.9197,-75.1945,51,2800 West Passyunk Avenue Philadelphia
684,Philadelphia,39.9197,-75.19160000000001,70,85 South 26th Street Philadelphia
685,Philadelphia,39.9197,-75.18870000000001,87,Oregon Av & 24th St - FS Girard Estates Philadelphia
686,Philadelphia,39.9197,-75.1858,86,13 Oregon Avenue Philadelphia
687,Philadelphia,39.9197,-75.1829,87,2110 West Shunk Street Philadelphia
688,Philadelphia,39.9197,-75.18,88,1935 West Shunk Street Philadelphia
689,Philadelphia,39.9197,-75.17710000000001,84,WR9F+V5 Philadelphia Philadelphia
690,Philadelphia,39.9197,-75.17420000000001,87,16th St & Porter S Melrose Philadelphia
691,Philadelphia,39.9197,-75.1713,92,1415 West Porter Street Philadelphia
692,Philadelphia,39.9197,-75.1684,90,2429 South 13th Street Philadelphia
693,Philadelphia,39.9197,-75.16550000000001,86,2416 South 11th Street Philadelphia
694,Philadelphia,39.9197,-75.16260000000001,88,918 West Ritner Street Philadelphia
695,Philadelphia,39.9197,-75.1597,89,WR9R+V4 Philadelphia Philadelphia
696,Philadelphia,39.9197,-75.1568,90,WR9V+V7 Philadelphia Philadelphia
697,Philadelphia,39.9197,-75.15390000000001,89,400 Wolf Street Philadelphia
698,Philadelphia,39.9197,-75.15100000000001,90,218 Daly Street Philadelphia
699,Philadelphia,39.9197,-75.14810000000001,90,2221 South Front Street Philadelphia
700,Philadelphia,39.9197,-75.1452,86,2198 Vandalia Street Philadelphia
701,Philadelphia,39.9197,-75.1423,63,WV95+V3 Philadelphia Philadelphia
702,Philadelphia,39.9197,-75.13940000000001,50,2101 South Christopher Columbus Boulevard Philadelphia
703,Philadelphia,39.9197,-75.13650000000001,37,Pier 82 Philadelphia Philadelphia
704,Philadelphia,39.9197,-75.1336,21,Pier 82 Philadelphia Philadelphia
705,Philadelphia,39.9197,-75.1307,14,206 South 2nd Street Philadelphia
706,Philadelphia,39.9197,-75.12780000000001,16,WV9C+VV Camden Philadelphia
707,Philadelphia,39.9197,-75.12490000000001,28,267 Jefferson Street Philadelphia
708,Philadelphia,39.9197,-75.122,42,1929 South 4th Street Philadelphia
709,Philadelphia,39.9197,-75.1191,48,520 Jefferson Street Philadelphia
710,Philadelphia,39.9197,-75.1162,55,637 Viola Street Philadelphia
711,Philadelphia,39.9197,-75.11330000000001,59,1940 Kossuth Street Philadelphia
712,Philadelphia,39.9197,-75.11040000000001,63,902 Ferry Avenue Philadelphia
713,Philadelphia,39.9197,-75.1075,71,1051 Ferry Avenue Philadelphia
714,Philadelphia,39.9223,-75.25250000000001,54,1213 Alfred Avenue Philadelphia
715,Philadelphia,39.9223,-75.2496,35,2509 Alfred Drive Philadelphia
716,Philadelphia,39.9223,-75.2467,65,1119 Allen Drive Philadelphia
717,Philadelphia,39.9223,-75.24380000000001,65,2026R South 70th Street Philadelphia
718,Philadelphia,39.9223,-75.24090000000001,63,6900 Greenway Avenue Philadelphia
719,Philadelphia,39.9223,-75.23800000000001,82,6800 Woodland Avenue Philadelphia
720,Philadelphia,39.9223,-75.2351,78,6702 Linmore Avenue Philadelphia
721,Philadelphia,39.9223,-75.2322,78,6540 Wheeler Street Philadelphia
722,Philadelphia,39.9223,-75.22930000000001,79,6404 Elmwood Avenue Philadelphia
723,Philadelphia,39.9223,-75.22640000000001,73,6300 Buist Avenue Philadelphia
724,Philadelphia,39.9223,-75.2235,66,6200 Dicks Avenue Philadelphia
725,Philadelphia,39.9223,-75.2206,50,2932 South Dewey Street Philadelphia
726,Philadelphia,39.9223,-75.21770000000001,34,3061 South 61st Street Philadelphia
727,Philadelphia,39.9223,-75.21480000000001,20,3107 South 61st Street Philadelphia
728,Philadelphia,39.9223,-75.2119,16,3301-15 South 61st Street Philadelphia
729,Philadelphia,39.9223,-75.209,14,3225 South 61st Street Philadelphia
730,Philadelphia,39.9223,-75.2061,15,6039 Passyunk Avenue Philadelphia
731,Philadelphia,39.9223,-75.20320000000001,14,Schuylkill Avenue South Philadelphia West Philadelphia
732,Philadelphia,39.9223,-75.20030000000001,12,3100 Passyunk Avenue Philadelphia
733,Philadelphia,39.9223,-75.1974,16,WRC3+W2 Philadelphia Philadelphia
734,Philadelphia,39.9223,-75.1945,62,2822-30 West Porter Street Philadelphia
735,Philadelphia,39.9223,-75.19160000000001,71,2635 West Passyunk Avenue Philadelphia
736,Philadelphia,39.9223,-75.18870000000001,87,2435 Passyunk Avenue Philadelphia
737,Philadelphia,39.9223,-75.1858,88,2300 West Passyunk Avenue Philadelphia
738,Philadelphia,39.9223,-75.1829,88,2196 West Ritner Street Philadelphia
739,Philadelphia,39.9223,-75.18,91,1953 Fitzgerald Street Philadelphia
740,Philadelphia,39.9223,-75.17710000000001,89,2300 South 18th Street Philadelphia
741,Philadelphia,39.9223,-75.17420000000001,93,2300 South Bancroft Street Philadelphia
742,Philadelphia,39.9223,-75.1713,93,2241 South Carlisle Street Philadelphia
743,Philadelphia,39.9223,-75.1684,94,WRCJ+WJ Philadelphia Philadelphia
744,Philadelphia,39.9223,-75.16550000000001,93,WRCM+WR Philadelphia Philadelphia
745,Philadelphia,39.9223,-75.16260000000001,93,WRCP+WX Philadelphia Philadelphia
746,Philadelphia,39.9223,-75.1597,93,2127 South 8th Street Philadelphia
747,Philadelphia,39.9223,-75.1568,93,2110 South 6th Street Philadelphia
748,Philadelphia,39.9223,-75.15390000000001,93,418 Snyder Avenue Philadelphia
749,Philadelphia,39.9223,-75.15100000000001,93,2026 South 3rd Street Philadelphia
750,Philadelphia,39.9223,-75.14810000000001,90,100 Emily Street Philadelphia
751,Philadelphia,39.9223,-75.1452,87,15 Snyder Avenue Philadelphia
752,Philadelphia,39.9223,-75.1423,70,1924 South Christopher Columbus Boulevard Philadelphia
753,Philadelphia,39.9223,-75.13940000000001,54,2147 South Christopher Columbus Boulevard Philadelphia
754,Philadelphia,39.9223,-75.13650000000001,37,78 South Piers Philadelphia
755,Philadelphia,39.9223,-75.1336,23,78 South Piers Philadelphia
756,Philadelphia,39.9223,-75.1307,15,12 Jackson Street Philadelphia
757,Philadelphia,39.9223,-75.12780000000001,22,WVCC+WV Camden Philadelphia
758,Philadelphia,39.9223,-75.12490000000001,37,WVCG+W2 Camden Philadelphia
759,Philadelphia,39.9223,-75.122,49,1757 South 4th Street Philadelphia
760,Philadelphia,39.9223,-75.1191,54,1741 Filmore Street Philadelphia
761,Philadelphia,39.9223,-75.1162,56,1716 Master Street Philadelphia
762,Philadelphia,39.9223,-75.11330000000001,58,1723 Kossuth Street Philadelphia
763,Philadelphia,39.9223,-75.11040000000001,67,919 Central Avenue Philadelphia
764,Philadelphia,39.9223,-75.1075,70,1800 Mulford Street Philadelphia
765,Philadelphia,39.924899999999994,-75.25250000000001,59,307 Chester Avenue Philadelphia
766,Philadelphia,39.924899999999994,-75.2496,48,1199-1101 Bell Avenue Philadelphia
767,Philadelphia,39.924899999999994,-75.2467,69,1142 Yeadon Avenue Philadelphia
768,Philadelphia,39.924899999999994,-75.24380000000001,63,1903 South 69th Street Philadelphia
769,Philadelphia,39.924899999999994,-75.24090000000001,72,2002 South 68th Street Philadelphia
770,Philadelphia,39.924899999999994,-75.23800000000001,76,2103 South 67th Street Philadelphia
771,Philadelphia,39.924899999999994,-75.2351,85,6540 Woodland Avenue Philadelphia
772,Philadelphia,39.924899999999994,-75.2322,82,6402 Paschall Avenue Philadelphia
773,Philadelphia,39.924899999999994,-75.22930000000001,70,2400 South 63rd Street Philadelphia
774,Philadelphia,39.924899999999994,-75.22640000000001,72,6200 Elmwood Avenue Philadelphia
775,Philadelphia,39.924899999999994,-75.2235,63,2561 South 61st Street Philadelphia
776,Philadelphia,39.924899999999994,-75.2206,56,6000 Lindbergh Boulevard Philadelphia
777,Philadelphia,39.924899999999994,-75.21770000000001,36,5900 Eastwick Avenue Philadelphia
778,Philadelphia,39.924899999999994,-75.21480000000001,9,2751 South 58th Street Philadelphia
779,Philadelphia,39.924899999999994,-75.2119,10,2771 South 58th Street Philadelphia
780,Philadelphia,39.924899999999994,-75.209,7,3143 Passyunk Avenue Philadelphia
781,Philadelphia,39.924899999999994,-75.2061,6,WQFV+XH Philadelphia Philadelphia
782,Philadelphia,39.924899999999994,-75.20320000000001,8,Schuylkill Avenue South Philadelphia West Philadelphia
783,Philadelphia,39.924899999999994,-75.20030000000001,13,Schuylkill Avenue South Philadelphia West Philadelphia
784,Philadelphia,39.924899999999994,-75.1974,26,Schuylkill Avenue South Philadelphia West Philadelphia
785,Philadelphia,39.924899999999994,-75.1945,44,WRF4+X6 Philadelphia Philadelphia
786,Philadelphia,39.924899999999994,-75.19160000000001,69,2701-2715 Tree Terrace Philadelphia
787,Philadelphia,39.924899999999994,-75.18870000000001,77,2520 South 25th Street Philadelphia
788,Philadelphia,39.924899999999994,-75.1858,84,2206 South Bucknell Street Philadelphia
789,Philadelphia,39.924899999999994,-75.1829,85,2151 South 22nd Street Philadelphia
790,Philadelphia,39.924899999999994,-75.18,90,2100-2198 South Woodstock Street Philadelphia
791,Philadelphia,39.924899999999994,-75.17710000000001,94,1800 Snyder Avenue Philadelphia
792,Philadelphia,39.924899999999994,-75.17420000000001,95,2101 South 17th Street Philadelphia
793,Philadelphia,39.924899999999994,-75.1713,96,1445 Snyder Avenue Philadelphia
794,Philadelphia,39.924899999999994,-75.1684,97,2025 South Juniper Street Philadelphia
795,Philadelphia,39.924899999999994,-75.16550000000001,96,1146 McKean Street Philadelphia
796,Philadelphia,39.924899999999994,-75.16260000000001,92,1940 South 10th Street Philadelphia
797,Philadelphia,39.924899999999994,-75.1597,91,1902 South 8th Street Philadelphia
798,Philadelphia,39.924899999999994,-75.1568,91,613 Hoffman Street Philadelphia
799,Philadelphia,39.924899999999994,-75.15390000000001,90,427 Mifflin Street Philadelphia
800,Philadelphia,39.924899999999994,-75.15100000000001,91,240 Sigel Street Philadelphia
801,Philadelphia,39.924899999999994,-75.14810000000001,76,107 McClellan Street Philadelphia
802,Philadelphia,39.924899999999994,-75.1452,83,1801 South Swanson Street Philadelphia
803,Philadelphia,39.924899999999994,-75.1423,74,WVF5+X3 Philadelphia Philadelphia
804,Philadelphia,39.924899999999994,-75.13940000000001,49,WVF6+X6 Philadelphia Philadelphia
805,Philadelphia,39.924899999999994,-75.13650000000001,39,Pier 68 Pier 70 Boulevard Philadelphia
806,Philadelphia,39.924899999999994,-75.1336,24,South Front Street Waterfront South Philadelphia
807,Philadelphia,39.924899999999994,-75.1307,13,12 Jackson Street Philadelphia
808,Philadelphia,39.924899999999994,-75.12780000000001,26,12 Jackson Street Philadelphia
809,Philadelphia,39.924899999999994,-75.12490000000001,42,200 Jackson Street Philadelphia
810,Philadelphia,39.924899999999994,-75.122,52,346 Jackson Street Philadelphia
811,Philadelphia,39.924899999999994,-75.1191,50,1600 Broadway Philadelphia
812,Philadelphia,39.924899999999994,-75.1162,52,635 Jackson Street Philadelphia
813,Philadelphia,39.924899999999994,-75.11330000000001,53,WVFP+XM Camden Philadelphia
814,Philadelphia,39.924899999999994,-75.11040000000001,67,1588 South 9th Street Philadelphia
815,Philadelphia,39.924899999999994,-75.1075,71,1102 Jackson Street Philadelphia
816,Philadelphia,39.927499999999995,-75.25250000000001,63,941 Rundale Avenue Philadelphia
817,Philadelphia,39.927499999999995,-75.2496,63,1003 Duncan Avenue Philadelphia
818,Philadelphia,39.927499999999995,-75.2467,69,1019 Bullock Avenue Philadelphia
819,Philadelphia,39.927499999999995,-75.24380000000001,63,6584b South 67th Street Philadelphia
820,Philadelphia,39.927499999999995,-75.24090000000001,72,6562 Belmar Terrace Philadelphia
821,Philadelphia,39.927499999999995,-75.23800000000001,79,6525 Kingsessing Avenue Philadelphia
822,Philadelphia,39.927499999999995,-75.2351,84,2005 South Avondale Street Philadelphia
823,Philadelphia,39.927499999999995,-75.2322,83,6307 Woodland Avenue Philadelphia
824,Philadelphia,39.927499999999995,-75.22930000000001,77,2231 South 62nd Street Philadelphia
825,Philadelphia,39.927499999999995,-75.22640000000001,62,6101 Grays Avenue Philadelphia
826,Philadelphia,39.927499999999995,-75.2235,66,6001 Elmwood Avenue Philadelphia
827,Philadelphia,39.927499999999995,-75.2206,57,5844 Theodore Street Philadelphia
828,Philadelphia,39.927499999999995,-75.21770000000001,45,2701 South 58th Street Philadelphia
829,Philadelphia,39.927499999999995,-75.21480000000001,26,2731 South 58th Street Philadelphia
830,Philadelphia,39.927499999999995,-75.2119,13,56th Street Plaza 3000 Philadelphia
831,Philadelphia,39.927499999999995,-75.209,7,Unnamed Road South Philadelphia Philadelphia
832,Philadelphia,39.927499999999995,-75.2061,7,WQHV+2H Philadelphia Philadelphia
833,Philadelphia,39.927499999999995,-75.20320000000001,12,Schuylkill Avenue South Philadelphia West Philadelphia
834,Philadelphia,39.927499999999995,-75.20030000000001,22,3200 Vare Avenue Philadelphia
835,Philadelphia,39.927499999999995,-75.1974,34,Vare Avenue South Philadelphia West Philadelphia
836,Philadelphia,39.927499999999995,-75.1945,62,Snyder Av & 29th St South Philadelphia West Philadelphia
837,Philadelphia,39.927499999999995,-75.19160000000001,68,2715 Snyder Avenue Philadelphia
838,Philadelphia,39.927499999999995,-75.18870000000001,78,2026 Point Breeze Avenue Philadelphia
839,Philadelphia,39.927499999999995,-75.1858,82,2011 South 24th Street Philadelphia
840,Philadelphia,39.927499999999995,-75.1829,84,2213 McKean Street Philadelphia
841,Philadelphia,39.927499999999995,-75.18,86,1939 South Lambert Street Philadelphia
842,Philadelphia,39.927499999999995,-75.17710000000001,88,1855 Hoffman Street Philadelphia
843,Philadelphia,39.927499999999995,-75.17420000000001,92,17th St & Mifflin St South Philadelphia West Philadelphia
844,Philadelphia,39.927499999999995,-75.1713,89,1839 South Hicks Street Philadelphia
845,Philadelphia,39.927499999999995,-75.1684,97,1825 South Watts Street Philadelphia
846,Philadelphia,39.927499999999995,-75.16550000000001,98,1214 Moore Street Philadelphia
847,Philadelphia,39.927499999999995,-75.16260000000001,95,1736 South 10th Street Philadelphia
848,Philadelphia,39.927499999999995,-75.1597,91,832 Watkins Street Philadelphia
849,Philadelphia,39.927499999999995,-75.1568,90,630 Morris Street Philadelphia
850,Philadelphia,39.927499999999995,-75.15390000000001,88,Morris St & 5th St Dickinson Narrows Philadelphia
851,Philadelphia,39.927499999999995,-75.15100000000001,90,Philadelphia Pennsport Philadelphia
852,Philadelphia,39.927499999999995,-75.14810000000001,79,120 Tasker Street Philadelphia
853,Philadelphia,39.927499999999995,-75.1452,83,27 Tasker Street Philadelphia
854,Philadelphia,39.927499999999995,-75.1423,73,1675 South Christopher Columbus Boulevard Philadelphia
855,Philadelphia,39.927499999999995,-75.13940000000001,50,1701 South Christopher Columbus Boulevard Philadelphia
856,Philadelphia,39.927499999999995,-75.13650000000001,38,Unnamed Road Pennsport Philadelphia
857,Philadelphia,39.927499999999995,-75.1336,28,Kaighn Avenue Central Waterfront Philadelphia
858,Philadelphia,39.927499999999995,-75.1307,15,1257 South 2nd Street Philadelphia
859,Philadelphia,39.927499999999995,-75.12780000000001,26,1431-1437 Ferry Avenue Philadelphia
860,Philadelphia,39.927499999999995,-75.12490000000001,38,1450 Ferry Avenue Philadelphia
861,Philadelphia,39.927499999999995,-75.122,53,1466 South 4th Street Philadelphia
862,Philadelphia,39.927499999999995,-75.1191,52,1462 Broadway Philadelphia
863,Philadelphia,39.927499999999995,-75.1162,45,1500 South 6th Street Philadelphia
864,Philadelphia,39.927499999999995,-75.11330000000001,53,1475 South 8th Street Philadelphia
865,Philadelphia,39.927499999999995,-75.11040000000001,64,927 Everett Street Philadelphia
866,Philadelphia,39.927499999999995,-75.1075,69,1065 Everett Street Philadelphia
867,Philadelphia,39.930099999999996,-75.25250000000001,64,862 Rundale Avenue Philadelphia
868,Philadelphia,39.930099999999996,-75.2496,56,843 Yeadon Avenue Philadelphia
869,Philadelphia,39.930099999999996,-75.2467,67,821 Rader Avenue Philadelphia
870,Philadelphia,39.930099999999996,-75.24380000000001,67,6406 Cobbs Creek Parkway Philadelphia
871,Philadelphia,39.930099999999996,-75.24090000000001,64,WQJ5+2J Philadelphia Philadelphia
872,Philadelphia,39.930099999999996,-75.23800000000001,70,WQJ6+2Q Philadelphia Philadelphia
873,Philadelphia,39.930099999999996,-75.2351,66,6201 Kingsessing Avenue Philadelphia
874,Philadelphia,39.930099999999996,-75.2322,60,6130 Reinhard Street Philadelphia
875,Philadelphia,39.930099999999996,-75.22930000000001,76,2111 South Edgewood Street Philadelphia
876,Philadelphia,39.930099999999996,-75.22640000000001,76,Woodland Av & 60th St Southwest Philadelphia Philadelphia
877,Philadelphia,39.930099999999996,-75.2235,68,2320 South 58th Street Philadelphia
878,Philadelphia,39.930099999999996,-75.2206,58,WQJH+2Q Philadelphia Philadelphia
879,Philadelphia,39.930099999999996,-75.21770000000001,45,5609 Lindbergh Boulevard Philadelphia
880,Philadelphia,39.930099999999996,-75.21480000000001,33,2710 55th Drive Philadelphia
881,Philadelphia,39.930099999999996,-75.2119,19,WQJQ+26 Philadelphia Philadelphia
882,Philadelphia,39.930099999999996,-75.209,9,3700 Moore Street Philadelphia
883,Philadelphia,39.930099999999996,-75.2061,14,3700 Moore Street Philadelphia
884,Philadelphia,39.930099999999996,-75.20320000000001,28,1800 Darby Road Philadelphia
885,Philadelphia,39.930099999999996,-75.20030000000001,37,1851 Darby Road Philadelphia
886,Philadelphia,39.930099999999996,-75.1974,50,WRJ3+22 Philadelphia Philadelphia
887,Philadelphia,39.930099999999996,-75.1945,57,WRJ4+26 Philadelphia Philadelphia
888,Philadelphia,39.930099999999996,-75.19160000000001,62,WRJ5+29 Philadelphia Philadelphia
889,Philadelphia,39.930099999999996,-75.18870000000001,74,2600 Moore Street Philadelphia
890,Philadelphia,39.930099999999996,-75.1858,79,1804 South Ringgold Street Philadelphia
891,Philadelphia,39.930099999999996,-75.1829,76,2230 Pierce Street Philadelphia
892,Philadelphia,39.930099999999996,-75.18,79,1721 South 21st Street Philadelphia
893,Philadelphia,39.930099999999996,-75.17710000000001,83,1908-10 Morris Street Philadelphia
894,Philadelphia,39.930099999999996,-75.17420000000001,88,1719 Morris Street Philadelphia
895,Philadelphia,39.930099999999996,-75.1713,85,1699-1601 South Mole Street Philadelphia
896,Philadelphia,39.930099999999996,-75.1684,94,1611 South Broad Street Philadelphia
897,Philadelphia,39.930099999999996,-75.16550000000001,98,1222 Tasker Street Philadelphia
898,Philadelphia,39.930099999999996,-75.16260000000001,99,1034 Cross Street Philadelphia
899,Philadelphia,39.930099999999996,-75.1597,96,1515 South 9th Street Philadelphia
900,Philadelphia,39.930099999999996,-75.1568,93,1516-18 South 7th Street Philadelphia
901,Philadelphia,39.930099999999996,-75.15390000000001,86,514 Wilder Street Philadelphia
902,Philadelphia,39.930099999999996,-75.15100000000001,89,1416 South Orianna Street Philadelphia
903,Philadelphia,39.930099999999996,-75.14810000000001,91,1404 South 2nd Street Philadelphia
904,Philadelphia,39.930099999999996,-75.1452,85,One Reed Street Philadelphia
905,Philadelphia,39.930099999999996,-75.1423,80,1341 South Christopher Columbus Boulevard Philadelphia
906,Philadelphia,39.930099999999996,-75.13940000000001,53,1341 South Christopher Columbus Boulevard Philadelphia
907,Philadelphia,39.930099999999996,-75.13650000000001,33,Delaware River Trail Pennsport Philadelphia
908,Philadelphia,39.930099999999996,-75.1336,23,1101 South Front Street Philadelphia
909,Philadelphia,39.930099999999996,-75.1307,26,4 Kaighn Avenue Philadelphia
910,Philadelphia,39.930099999999996,-75.12780000000001,39,135 Kaighn Avenue Philadelphia
911,Philadelphia,39.930099999999996,-75.12490000000001,49,264 Kaighn Avenue Philadelphia
912,Philadelphia,39.930099999999996,-75.122,56,349 Liberty Street Philadelphia
913,Philadelphia,39.930099999999996,-75.1191,54,510 Liberty Street Philadelphia
914,Philadelphia,39.930099999999996,-75.1162,52,629 Liberty Street Philadelphia
915,Philadelphia,39.930099999999996,-75.11330000000001,54,8th St At Liberty St Gateway Philadelphia
916,Philadelphia,39.930099999999996,-75.11040000000001,63,1317 South 10th Street Philadelphia
917,Philadelphia,39.930099999999996,-75.1075,69,1120 Mechanic Street Philadelphia
918,Philadelphia,39.9327,-75.25250000000001,73,WPMX+32 Yeadon Philadelphia
919,Philadelphia,39.9327,-75.2496,71,743 Church Lane Philadelphia
920,Philadelphia,39.9327,-75.2467,52,WQM3+38 Yeadon Philadelphia
921,Philadelphia,39.9327,-75.24380000000001,56,840 West Cobbs Creek Parkway Philadelphia
922,Philadelphia,39.9327,-75.24090000000001,45,6388-6300 Cobbs Creek Parkway Philadelphia
923,Philadelphia,39.9327,-75.23800000000001,32,762-1020 Cobbs Creek Parkway Philadelphia
924,Philadelphia,39.9327,-75.2351,24,1830 South Edgewood Street Philadelphia
925,Philadelphia,39.9327,-75.2322,45,6037 Regent Street Philadelphia
926,Philadelphia,39.9327,-75.22930000000001,65,2013 South Salford Street Philadelphia
927,Philadelphia,39.9327,-75.22640000000001,76,2100 South 58th Street Philadelphia
928,Philadelphia,39.9327,-75.2235,77,5706 Woodland Avenue Philadelphia
929,Philadelphia,39.9327,-75.2206,66,5552 Linmore Avenue Philadelphia
930,Philadelphia,39.9327,-75.21770000000001,41,WQMJ+3W Philadelphia Philadelphia
931,Philadelphia,39.9327,-75.21480000000001,40,2718 Ruby Terrace Philadelphia
932,Philadelphia,39.9327,-75.2119,24,Bartram's Garden 5400 Philadelphia
933,Philadelphia,39.9327,-75.209,18,WQMR+39 Philadelphia Philadelphia
934,Philadelphia,39.9327,-75.2061,16,1700 Schuylkill Avenue Philadelphia
935,Philadelphia,39.9327,-75.20320000000001,40,3515 Moore Street Philadelphia
